Code,Indonesia
hint_mind_heir_became,"[hint_mind_caption]
Di lubuk hati, saya selalu tahu bahwa saya pantas mendapatkan ini!"
hint_mind_my_king_is_saint,"[hint_mind_caption]
Holy Sophia telah memberkati kota kita!"
hint_mind_not_enough_equipment,"[hint_mind_caption]
Tanpa senjata, saya merasa seperti tanpa pakaian!"
hint_mind_swede_typh,"[hint_mind_caption]
Nyeri perut parah!

Holy Sophia, kumohonlah, tolong saya bertahan hidup!

<b>Petunjuk:</b> Pada tab utama, di bagian Sifat, Anda dapat melihat tahap penyakit saat ini."
hint_mind_commander_stay_in_back,"[hint_mind_caption]
Komandan tinggal di belakang dan tidak mempertaruhkan nyawanya bersama kami!"
hint_mind_criminal_intimidated,"[hint_mind_caption]
Lebih baik tidak melakukan apa pun yang ilegal... Setidaknya, untuk saat ini."
hint_mind_fanatic_service_skip,"[hint_mind_caption]
Saya tidak bisa menghadiri khotbah.... Ini sungguh mengerikan! Saya harap kuil tambahan segera dibangun!

Alasan: <hint=hint_persons_fanatic>Fanatik Agama</hint>."
hint_mind_got_title,"[hint_mind_caption]
Saya telah menjadi seorang lord sejati dari Norland!"
hint_mind_friend_lost_title,"[hint_mind_caption]
Raja telah merampas gelar lord dari teman saya... Apa yang akan terjadi pada mereka sekarang?"
hint_mind_sorrow_for_king,"[hint_mind_caption]
Penguasa kami telah meninggal! Apa yang akan terjadi pada kami sekarang? Duka, duka!

Alasan: <hint=hint_loyalist>Loyalis</hint>."
hint_mind_matriarch_dont_love_king,"[hint_mind_caption]
Kata orang, Matriark tidak menyukai raja kami... Hanya pertobatan yang bisa membawanya kembali ke dalam lingkungan Gereja Suci!

Alasan: <hint=hint_persons_fanatic>Fanatik agama</hint>."
hint_mind_prestiged_best,"[hint_mind_caption]
Saya senang menjadi anggota keluarga bangsawan yang begitu dihormati dan bergengsi!

Alasan: Keluarga Anda memiliki peringkat <hint=hint_prestige>prestise</hint> tertinggi di antara tetangga."
hint_mind_prestiged_worst,"[hint_mind_caption]
Tidak ada yang menghormati keluarga kami... Kami hidup di lubang yang menyedihkan. Sangat menindas!

Alasan: Keluarga Anda memiliki peringkat <hint=hint_prestige>prestise</hint> terendah di antara tetangga."
hint_mind_successful_king,"[hint_mind_caption]
Raja kami selalu mendapatkan apa yang diinginkannya! Semua tetangga kami iri pada kami!

Alasan: Raja telah memenuhi ambisinya."
hint_mind_spirit_of_freedom,"[hint_mind_caption]
Setelah bertahun-tahun kebebasan di hutan, kehidupan di barak sangat menindas!

Alasan: Seorang mantan Begal (hutan) yang bertugas di tentara."
"hint_mind_under_culture_terror ","[hint_mind_caption]
Orang-orang dari budaya saya sedang dibantai! Untuk apa?

Alasan: Teror terhadap budaya ini telah dimulai."
hint_mind_best_culture_gwelts,"[hint_mind_caption]
Raja kami memahami seni perang! Sebagai seorang jawa sejati, saya bangga padanya!

Alasan: Nilai-nilai dari <hint=hint_culture_gwelts>jawa</hint>."
hint_mind_best_culture_tanaia,"[hint_mind_caption]
Matriark menganggap kota kita benar... Apa yang lebih baik untuk jiwa seorang Madura sejati?

Alasan: Nilai-nilai dari <hint=hint_culture_tanaya>Madura</hint>."
hint_mind_best_culture_makha,"[hint_mind_caption]
Hidup di kota paling bergengsi, dengan iri hati dari tetangga... Sebagai Dayak, aku tak bisa menahan kegembiraan atas ini.

Alasan: Nilai-nilai dari <hint=hint_culture_makha>Dayak</hint>."
hint_mind_best_culture_voruns,"[hint_mind_caption]
Begitu banyak orang di sekitar... Hati setiap Sunda dipenuhi sukacita dari ini!

Alasan: Nilai-nilai dari <hint=hint_culture_voruns>Sunda</hint>."
hint_worst_culture_gwelts,"[hint_mind_caption]
Tentara kita begitu kecil sehingga sekelompok narapidana bisa mengalahkannya! Sungguh aib!
 
Alasan: Nilai-nilai dari <hint=hint_culture_gwelts>Jawa</hint>."
hint_worst_culture_tanaya,"[hint_mind_caption]
Begitu banyak pendosa di kota ini, sehingga Matriark tidak begitu mencintai kita? Ini sangat mengkhawatirkan...

Alasan: Nilai-nilai dari <hint=hint_culture_tanaya>Madura</hint>."
hint_worst_culture_makha,"[hint_mind_caption]
Ini bukan kota, melainkan daerah pedalaman yang terpencil. Aku malu mengatakan di mana aku tinggal.

Alasan: nilai-nilai dari <hint=hint_culture_makha>Dayak</hint>"
hint_worst_culture_voruns,"[hint_mind_caption]
Kita begitu sedikit. Apakah raja tidak mengerti ke mana ini membawa?

Alasan: Nilai-nilai dari <hint=hint_culture_voruns>Sunda</hint>."
hint_king_other_culture,"[hint_mind_caption]
Bagaimana seseorang bisa tidur dengan tenang ketika mereka berkuasa?

Alasan: Penguasa berasal dari budaya yang berbeda."
hint_mind_fight_for_freedom,"[hint_mind_caption]
Demi kebebasan!!!"
hint_mind_too_many_xeno_culture,"[hint_mind_caption]
Mereka ada di mana-mana! Kau tak bisa mempercayai mereka, dan ini akan berakhir buruk!

Alasan: Xenofobia budaya."
hint_mind_too_many_gwelts,"[hint_mind_caption]
Mereka ada di mana-mana! Kau tak bisa mempercayai mereka, dan ini akan berakhir buruk!

Alasan: Xenofobia budaya."
hint_mind_too_many_tanaya,"[hint_mind_caption]
Mereka ada di mana-mana! Kau tak bisa mempercayai mereka, dan ini akan berakhir buruk!

Alasan: Xenofobia budaya."
hint_mind_too_many_makha,"[hint_mind_caption]
Mereka ada di mana-mana! Kau tak bisa mempercayai mereka, dan ini akan berakhir buruk!

Alasan: Xenofobia budaya."
hint_mind_too_many_voruns,"[hint_mind_caption]
Mereka ada di mana-mana! Kau tak bisa mempercayai mereka, dan ini akan berakhir buruk!

Alasan: Xenofobia budaya."
hint_mind_unfinished_ambition,"[hint_mind_caption]
Amisi yang tak terpenuhi membakar jiwa... Apakah aku benar-benar begitu tidak berarti?"
hint_mind_hopes_for_the_future,"[hint_mind_caption]
Aku yakin masa depan besar menanti rumah bangsawan kita! 

Alasan: Pendirian kota baru."
hint_king_cursed,"[hint_mind_caption]
Penguasa kami dikutuk! Matriark membencinya!

Alasan: karakter tersebut gelisah karena <hint=hint_relations_matriarch>Matriark</hint> bermusuhan terhadap raja."
hint_mind_loyalist_in_battle,"[hint_mind_caption]
Aku siap mati demi rajaku! 

Alasan: <hint=hint_loyalist>Loyalis</hint>"
hint_mind_kaiden_brave_king,"[hint_mind_caption]
Raja kami bertindak seperti <hint=hint_culture_gwelts>jawa</hint> sejati yang pemberani! Aku suka!

Alasan: Nilai karakter (jawa) selaras dengan kebijakan agresif raja."
hint_mind_varns_peace_king,"[hint_mind_caption]
Raja kami menghargai perdamaian seperti <hint=hint_culture_voruns>sunda</hint> sejati... Semoga Sophia melindunginya!

Alasan: Nilai karakter (sunda) selaras dengan kebijakan damai raja."
hint_mind_tanaya_puppet_king,"[hint_mind_caption]
Raja kita merencanakan seperti seorang <hint=hint_culture_tanaya>Madura</hint> sejati... Kehebatan sejati!

Alasan: Nilai-nilai karakter (Madura) selaras dengan kebijakan licik raja."
hint_mind_makha_trader_king,"[hint_mind_caption]
Raja kita berdagang dengan tetangga seperti seorang <hint=hint_culture_makha>Dayak</hint> sejati... Dia tahu nilai uang!

Alasan: Nilai-nilai karakter (Dayak) selaras dengan kebijakan perdagangan raja."
hint_mind_many_gaidjins,"[hint_mind_caption]
Orang asing hampir saja mengusir kita dari kota ini! Padahal, ini tanah kita!

Alasan: Anggota budaya asli provinsi telah menjadi kurang dari setengah total populasi provinsi."
hint_mind_hated_culture_punished,"[hint_mind_caption]
Mereka pantas mendapatkannya! Seperti yang seharusnya!

Alasan: Anggota budaya yang dibenci tunduk pada teror."
hint_mind_feeling_of_freedom,"[hint_mind_caption]
Kebebasan sudah dekat!"
hint_mind_joy_of_riots,"[hint_mind_caption]
Hancurkan! Pecahkan! Bakar!"
hint_slave_soldiers_1,"[hint_mind_caption]
Begitu banyak prajurit di sekitar... Tidak ada harapan untuk melarikan diri.

Alasan: Rasio yang luar biasa besar antara prajurit dan narapidana yang menekan kemauan."
hint_slave_soldiers_2,"[hint_mind_caption]
Saya merasa seperti sedang diawasi!

Alasan: Rasio yang luar biasa besar antara prajurit dan narapidana yang menekan kemauan."
hint_slave_soldiers_3,"[hint_mind_caption]
Sepertinya kita dijaga dengan buruk...

Alasan: Rasio jumlah prajurit terhadap narapidana."
hint_slave_soldiers_4,"[hint_mind_caption]
Bagaimana jika kita mengatur pelarian?

Alasan: Rasio jumlah prajurit terhadap narapidana."
hint_slave_soldiers_5,"[hint_mind_caption]
Kita lebih banyak jumlahnya daripada para prajurit!

Alasan: Rasio jumlah prajurit terhadap narapidana."
hint_mind_cholera,"[hint_mind_caption]
Cacar kutukan... Sungguh menyakitkan!

Bahkan jika aku selamat dan tidak menjadi buta, bekas luka terkutuk ini akan tetap ada!

<b>Hint:</b> Di tab utama, di bagian Kondisi, Anda dapat melihat tahap penyakit saat ini."
hint_mind_battle_squad_command_unhappy,"[hint_mind_caption]
Aku benci bertarung dan memerintah! Kekerasan hanya membawa kejahatan!

Alasan: <hint=hint_pacifist>Pacifist</hint>"
hint_mind_retreat_from_battle,"[hint_mind_caption]
Kami takut pada musuh... Sungguh memalukan!

Alasan: Mundur sebelum pertempuran."
hint_mind_king_apostate,"[hint_mind_caption]
Raja kita sudah gila dan menantang otoritas Matriark!

Inkuisisi akan membakar kota ini hingga rata dengan tanah, dan kita akan terbakar di neraka!

Alasan: Penobatan kaisar."
hint_mind_we_cursed,"[hint_mind_caption]
Penguasa telah memutuskan untuk menantang Pihak Gereja dan memproklamirkan dirinya sebagai kaisar baru.

Yah, kematian menanti kita semua! Semoga tidak melibatkan penderitaan abadi...

Alasan: Reaksi seorang <hint=hint_persons_agnostic>agnostik</hint> terhadap penobatan kaisar."
hint_mind_fear_of_church,"[hint_mind_caption]
Raja tercinta akhirnya memutuskan untuk memproklamirkan dirinya sebagai kaisar! Aku menunggu ini seumur hidupku!

Meskipun Inkuisisi mungkin membunuh kita semua... Tapi ada sedikit harapan!

Alasan: Reaksi seorang <hint=hint_loyalist>loyalis</hint> terhadap penobatan kaisar."
hint_mind_king_is_prophet,"[hint_mind_caption]
Raja suci kita telah memproklamirkan dirinya sebagai kaisar!

Karena ia tidak takut pada Inkuisisi, ia pasti nabi sejati, bagi yang mana aku siap mati!

Alasan: Reaksi seorang <hint=hint_persons_fanatic>fanatik</hint> terhadap penobatan kaisar suci."
hint_mind_good_events,"[hint_mind_caption]
Peristiwa baik membuatmu bahagia."
hint_mind_bad_events,"[hint_mind_caption]
Peristiwa buruk membuatmu sedih."
hint_mind_lord_terrored,"[hint_mind_caption]
Sungguh menyenangkan ketika raja menegakkan keadilan untuk semua orang!

<b>Alasan:</b> Raja menghukum para lord."
hint_mind_survived_the_fire,"[hint_mind_caption]
Saya nyaris mati secara mengerikan! Saya masih bisa mencium bau asap! Mengerikan!

<b>Alasan:</b> Selamat dari kebakaran"
hint_MORAL_DEBUFF,"~
Dampak Suasana Hati:
<red>{debuff}</red>"
hint_desire_granted,"Keinginan Terpenuhi
Karakter sedang menikmati rasa pencapaian.

Dampak Suasana Hati:
<green>{buff}</green>

Perasaan ini sementara, dan keinginan berikutnya dapat diharapkan dalam beberapa hari."
hint_wish_learn_combat,"Belajar Bertarung
Karakter ingin meningkatkan keterampilan tempurnya karena sangat berbeda dari para lord lainnya.

[hint_MORAL_DEBUFF]

Keinginan akan terpenuhi ketika karakter mencapai tingkat Keterampilan Tempur <hint=hint_skill_combat>{required_skill_level}</hint> atau lebih tinggi.

[hint_its_a_dream]"
hint_wish_learn_manners,"Belajar Etika
Karakter ingin memperoleh etika yang lebih halus karena sangat berbeda dari para lord lainnya.

[hint_MORAL_DEBUFF]

Keinginan akan terpenuhi ketika karakter mencapai tingkat skill Etika <hint=hint_skill_manners>{required_skill_level}</hint> atau lebih tinggi.

[hint_its_a_dream]"
hint_wish_more_knowledge,"Memperdalam Pengetahuan
Karakter ingin memperdalam pengetahuan mereka tentang skill {skill} dan meningkatkan tingkatnya menjadi {lvl}.

[hint_MORAL_DEBUFF]

Keinginan akan terpenuhi ketika karakter mendapatkan tingkat skill {skill} {lvl} atau lebih tinggi.

[hint_its_a_dream]"
hint_wish_homeless,"Keinginan Memiliki Rumah
Karakter sedang gelisah karena tidak memiliki rumah sendiri.

[hint_MORAL_DEBUFF]

Keinginan akan terpenuhi ketika karakter memiliki rumah.

[hint_its_a_obsession]"
hint_wish_small_amount_of_rings,"Holy Rings Paling Sedikit
Karakter khawatir memiliki Holy Rings paling sedikit di kota.

[hint_MORAL_DEBUFF]

Keinginan akan terpenuhi ketika karakter memiliki lebih banyak Rings daripada siapa pun.

[hint_its_a_obsession]"
hint_wish_small_amount_of_bandits,"Keinginan Agar Kurang dari 5 Penjahat di Kota
Raja khawatir tentang tingkat kejahatan yang tinggi.

[hint_MORAL_DEBUFF]

Keinginan akan terpenuhi ketika jumlah penjahat adalah 5 atau kurang.

[hint_its_a_dream]"
hint_see_loved_one,"Keinginan untuk Bertemu Orang Tersayang
Karakter sangat merindukan {soul_uuid_target} dan sangat ingin bertemu dengannya.

[hint_MORAL_DEBUFF]

Keinginan ini akan terpenuhi ketika karakter yang dirindukannya pulang ke rumah.

[hint_its_a_obsession]"
hint_wish_sex,"Keinginan untuk Keintiman
Karakter sedang jatuh cinta dan dengan penuh gairah menginginkan untuk menghabiskan malam bersama {soul_uuid_target}.

[hint_MORAL_DEBUFF]

Anda dapat membantu memenuhi keinginan ini dengan berbagai cara:
$ Tingkatkan hubungan mereka dengan menawarkan untuk menghabiskan waktu bersama atau mengirim mereka berburu.
$ Atau cukup saja goda mereka.
{optional_monogam_warning}
[hint_its_a_dream]"
hint_wish_sex_with_anybody,"Keinginan untuk Keintiman
Karakter telah lama menginginkan keintiman dan sangat menginginkan untuk menghabiskan malam bersama seseorang.

[hint_MORAL_DEBUFF]

$ Anda dapat menugaskan mereka untuk mencoba memikat lord lain di menu Karakter.
$ Atau Anda dapat menyuap seorang petani.

[hint_its_a_obsession]"
hint_wish_king,"Keinginan untuk Mahkota
Karakter dikonsumsi oleh dahaga akan takhta. Ia membenci {soul_uuid_target} karena melihat karakter ini sebagai saingan dalam perebutan kekuasaan.

Semuanya akan berakhir dengan penobatan Raja baru.

[hint_MORAL_DEBUFF]

[hint_its_a_obsession]"
hint_wish_hunt,"Keinginan untuk Berburu
Karakter memiliki keinginan kuat untuk pergi berburu.

[hint_MORAL_DEBUFF]

[hint_its_a_dream]"
hint_wish_20rings,"Keinginan untuk Holy Rings
Karakter merasa miskin dan bermimpi memiliki setidaknya {count} <hint=hint_resource_rune>Holy Rings</hint>.

[hint_MORAL_DEBUFF]

Anda dapat mencoba memberi hadiah kepada karakter tersebut atau, misalnya, mengirim mereka ke kota tetangga untuk bermain dadu.

[hint_its_a_obsession]"
hint_wish_rest,"Keinginan untuk Istirahat
Karakter sangat <hint=hint_th_fatigue>lelah</hint> dan ingin beristirahat.

[hint_MORAL_DEBUFF]

Untuk membantu mereka:
$ Bebaskan mereka dari tugas seperti <hint=hint_inspection>inspeksi</hint> dan <hint=hint_action_task_lesson>pelatihan</hint>.
$ Pastikan ada <hint=hint_resource_beer>Bir</hint> di gudang karena itu sangat baik untuk meredakan kelelahan.

[hint_its_a_dream]"
hint_wish_friend,"Keinginan untuk Persahabatan
Karakter merasa kesepian dan ingin berteman.

[hint_MORAL_DEBUFF]

Untuk membantu mereka, pilih target yang sesuai dengan <hint=hint_interest>minat</hint> timbal balik yang tinggi dan sarankan agar mereka menghabiskan waktu bersama atau pergi berburu.

[hint_its_a_dream]"
hint_wish_population50,"Keinginan untuk Pemukiman yang Lebih Besar
Karakter menginginkan untuk memerintah pemukiman yang lebih besar daripada yang mereka miliki saat ini.

[hint_MORAL_DEBUFF]

Untuk memenuhi keinginan ini, capai tingkat populasi setidaknya 20 orang di pemukiman Anda.

[hint_its_a_dream]"
hint_wish_happiness50,"Keinginan untuk Kebahagiaan Rakyat
Karakter menginginkan agar rakyatnya bahagia.

[hint_MORAL_DEBUFF]

Untuk memenuhi keinginan ini, capai tingkat kebahagiaan rata-rata di antara populasi setidaknya 50.

[hint_its_a_dream]"
hint_wish_victory,"Keinginan untuk Kemenangan
Karakter sangat menginginkan untuk memenangkan pertempuran sungguhan.


Buat mereka pemimpin pasukan dan raih kemenangan!

[hint_its_a_dream]"
hint_wish_make_gift,"Keinginan untuk Memberi Hadiah
Karakter ingin menyenangkan salah satu subjeknya dengan pemberian hadiah.

[hint_MORAL_DEBUFF]


Coba beri hadiah kepada seseorang atas namanya.

[hint_its_a_dream]"
hint_wish_execute,"Keinginan untuk Mengeksekusi
Karakter terobsesi dengan gagasan untuk mengeksekusi seseorang.

[hint_MORAL_DEBUFF]


Tetapkan mereka untuk <hint=hint_punishment_execution>memenggal seseorang</hint> dan penuhi keinginan mereka.

[hint_its_a_dream]"
hint_wish_write_book,"Keinginan untuk Menulis Buku
Karakter bermimpi untuk <hint=hint_book_write>menulis sebuah buku</hint>.

[hint_MORAL_DEBUFF]


Anda dapat memenuhi keinginan ini di menu <hint=hint_knowledge_menu>Pengetahuan</hint>.

[hint_its_a_dream]"
hint_wish_know5,"Keinginan untuk Perluasan Pengetahuan
Karakter bermimpi untuk memperluas wawasannya dengan mempelajari dua pengetahuan <hint=hint_idea>pengetahuan</hint> baru.

[hint_MORAL_DEBUFF]


Untuk membantu mereka, beli <hint=hint_book>buku-buku</hint> dari <hint=hint_holy_caravan>Holy Caravan</hint> dan pelajari di menu <hint=hint_knowledge_menu>Pengetahuan</hint>.

[hint_its_a_obsession]"
hint_wish_learn_tech,"Keinginan untuk Mempelajari Pengetahuan
Karakter bermimpi untuk menemukan sesuatu yang baru dan mempelajari pengetahuan <hint=hint_idea>pengetahuan</hint> pertamanya.

[hint_MORAL_DEBUFF]


Untuk membantu mereka, beli <hint=hint_book>buku-buku</hint> dari <hint=hint_holy_caravan>Holy Caravan</hint> dan pelajari di menu <hint=hint_knowledge_menu>Pengetahuan</hint>.

[hint_its_a_obsession]"
hint_wish_meat,"Keinginan untuk Makan Daging
Karakter sudah lama tidak makan daging babi dan ingin mengingat rasanya.

[hint_MORAL_DEBUFF]


Pastikan Anda memiliki <hint=hint_resource_meat>Daging</hint> di gudang untuk memenuhi keinginan ini.

[hint_its_a_dream]"
hint_wish_get_gift,"Keinginan untuk Hadiah
Sang lord merasa kurang dihargai dan bermimpi menerima hadiah dari Raja mereka.

[hint_MORAL_DEBUFF]


Tetapkan Raja untuk memberi hadiah kepada lord ini agar memenuhi keinginan ini.

[hint_its_a_obsession]"
hint_wish_revenge,"Keinginan untuk Balas Dendam
Karakter ingin {soul_uuid_target} menghadapi hukuman atas kejahatannya.

[hint_MORAL_DEBUFF]


Anda dapat membantu memenuhi keinginan ini dengan berbagai cara:
$ Tantang penjahat itu untuk duel.
$ Tetapkan Raja untuk menghukum penjahat itu.
$ Atau cukup tunggu hingga karakter menyelesaikan masalah ini sendiri.

[hint_its_a_obsession]"
hint_wish_enemy_dead,"Keinginan untuk Kematian Musuh
Karakter membenci musuhnya, dan mereka ingin {soul_uuid_target} mati.

[hint_MORAL_DEBUFF]


Anda dapat membantu memenuhi keinginan ini dengan berbagai cara:
$ Tantang musuh itu untuk duel.
$ Tetapkan Raja untuk mengeksekusi musuh karakter ini.
$ Atau cukup tunggu hingga karakter menyelesaikan masalah ini sendiri.

[hint_its_a_obsession]"
hint_wish_punished,"Keinginan untuk Hukuman Pembunuh
Karakter tersebut tahu bahwa {soul_uuid_target} adalah pembunuh dan mereka menginginkan agar orang tersebut dihukum.

[hint_MORAL_DEBUFF]

Anda dapat membantu memenuhi keinginan ini dengan berbagai cara:
$ Raja dapat mengeksekusi, membutakan, atau mengasingkan penjahat tersebut.
$ Atau cukup tunggu hingga karakter tersebut menyelesaikan masalahnya sendiri.

[hint_its_a_obsession]"
hint_wish_bishop_want_punish,"Keinginan untuk Keselamatan Orang Berdosa
Uskup percaya bahwa {soul_uuid_target} adalah orang berdosa tak terampuni <hint=hint_sin>sinner</hint> dan seharusnya <hint=hint_punishment_blindness>dibutakan</hint> agar mereka tidak bisa terus berbuat dosa sebanyak itu.

[hint_MORAL_DEBUFF]

[hint_its_a_obsession]"
hint_with_bishop_want_church,"Kebutuhan untuk Lebih Banyak Kuil
Uskup menganggap situasi di mana tidak semua anak Sophia dapat mendengarkan khotbah sebagai tidak dapat diterima.
Kuil yang dibutuhkan: {count}

[hint_MORAL_DEBUFF]

[hint_its_a_obsession]"
hint_unavailable_already_sent_help,"Bantuan sudah tiba
Pasukan Anda sudah tiba di kota dan siap membelanya."
hint_unavailable_captive_high_loyalty,"Loyalitas terlalu rendah
Loyalitas sandera harus menjadi positif; hanya maka mereka siap bergabung dengan keluarga bangsawan Anda."
hint_global_map_danger_unknown,"~
<red>Ancaman tak dikenal mengancam kota ini.</red>"
hint_global_map_danger_mountains_bandits,"~
Setelah peristiwa terbaru, {soul_uuid_king} telah melemah, dan sekarang pramuka melaporkan bahwa sekelompok <hint=hint_person_maroders>Begal</hint> sedang bergerak menuju kotanya."
hint_global_map_danger_ai_lord_family_destroy,"~
<red>Kebencian antara raja-raja tetangga telah meningkat terlalu jauh, dan sekarang {soul_uuid_king_s} berniat membakar {faction_uuid} hingga rata dengan tanah.</red>"
hint_global_map_danger_forest,"~
<red><hint=hint_persons_forest_bandits>Begal (hutan)</hint> di provinsi telah menjadi begitu berani sehingga mereka berencana merampok kota.</red>"
hint_global_map_danger_marauders,"~
<red>Sekelompok besar <hint=hint_person_maroders>Begal</hint> sedang bergerak menuju kota untuk merampoknya.</red>"
hint_global_map_danger_vassal_riot,"~
<red>Hubungan {soul_uuid_king} dengan tuan atasnya {soul_uuid_king_s} dari {faction_uuid_sir} telah memburuk sepenuhnya, dan bawahan tersebut mengambil sikap, ingin melepaskan diri.</red>"
hint_global_map_danger_ai_attacked_by_lord_family,"~
<red>Permusuhan antara para raja telah mencapai tahap perang, dan kini {soul_uuid_king_s} dari {faction_uuid_s} merencanakan untuk menjarah {faction_uuid}.</red>"
hint_global_map_danger_faceless,"~
<hint=hint_unholy_horde>The Unholy Horde</hint> <red>akan segera menyerang. Jika mereka berhasil, kota ini akan hancur total dan para lord-nya dibinasakan.</red>
"
hint_global_map_danger_rebellion_heir,"~
<red>Karena kesetiaan rendah, pewaris {soul_uuid_heir} telah memicu pemberontakan. Jika pemberontakan berhasil, raja saat ini {soul_uuid_king} akan digulingkan, dan {soul_uuid_heir} akan mengambil alih posisinya.</red>"
hint_global_map_danger_ai_lord_family_conquest,"~
<red>{soul_uuid_king_s} dari {faction_uuid_s} semakin kuat dan berencana menganeksasi {faction_uuid} ke kerajaannya dalam waktu dekat.</red>"
hint_unavailable_forbidden_action_with_ally,"Aksi ini tidak mungkin
Anda tidak dapat melakukan aksi ini dengan sekutu Anda."
hint_unavailable_declaration_already_sended_from_ai,"Sudah ada tawaran
{soul_uuid_king} sudah menawarkan kesepakatan ini kepada Anda."
hint_unavailable_no_global_map_army,"Tidak ada pasukan
Tidak ada pasukan yang tersedia untuk dipilih di peta global."
hint_unavailable_vassal_demand_exists,"Proses vassalage sudah berlangsung
Anda sudah memulai proses vassalage kota ini."
hint_unavailable_assault_exists,"Serangan ke kota sedang dipersiapkan
Anda sudah mulai mempersiapkan serangan ke kota ini, sehingga aksi ini tidak tersedia."
hint_unavailable_no_request_help_reasons,"Tidak ada alasan untuk meminta bantuan
Tidak ada yang sedang mencoba menyerang Anda saat ini, jadi Anda tidak bisa meminta bantuan militer."
hint_quest_unsuccess_no_free_titles,"Tidak ada gelar yang tersedia!
Anda tidak memiliki gelar <hint=hint_title>gelar</hint> yang tersedia, jadi Anda tidak bisa mengundang lord lain untuk bergabung dengan Anda."
hint_unavailable_help_already_requested,"Bantuan sudah diminta
Anda sudah meminta bantuan dari {soul_uuid_king}. Jika sekutu Anda belum tiba segera, pasukan mereka kemungkinan sedang sibuk di suatu tempat. Mungkin layak menunggu mereka kembali ke kota."
hint_unavailable_close_family_relations,"Hubungan kekeluargaan yang terlalu dekat
Para lord ini memiliki hubungan kekeluargaan yang terlalu dekat."
hint_unavailable_already_married,"Sudah menikah
Lord ini sudah menikah."
hint_global_map_battle_start_unavailable,"Pertempuran manual
Saat ini, hanya pertempuran otomatis yang tersedia. Mohon tunggu pembaruan mendatang!"
hint_unavailable_gold,"Emas tidak mencukupi
$ Memerlukan <hint=hint_resource_gold>{gold}</hint>"
hint_unavailable_resources,"Sumber daya tidak mencukupi
$ Memerlukan {offer_resource_stack}"
hint_unavailable_target_is_vassal,"Vasal
{soul_uuid_king} adalah seorang vasal, jadi mereka tidak bisa berinteraksi dengan cara ini"
hint_unavailable_attack_army,"Anda tidak bisa menyerang
Sebuah pasukan yang sedang berbaris tidak bisa diserang kecuali jika itu sedang dalam perjalanan untuk menyerang kota Anda."
hint_unavailable_player_is_vassal,"Izin Tidak Cukup
Sebagai bawahan, Anda tidak memiliki wewenang untuk berinteraksi dengan objek ini."
hint_unavailable_player_is_sir_for_target,"Wajib Penguasa Utama
Sebagai penguasa utama, Anda tidak diizinkan meluncurkan serangan terhadap bawahan Anda."
hint_unavailable_bad_opinion,"Hubungan Terlalu Buruk
{soul_uuid_king} tidak menghargai Anda cukup tinggi. Saat ini, hubungan antara raja-raja Anda adalah {current_opinion}, tetapi harus setidaknya {required_opinion}."
hint_unavailable_declared_peace,"Tindakan Tidak Mungkin
Anda tidak dapat melakukan tindakan agresif ini, karena perjanjian damai suci telah dibuat antara Anda, disegel dengan sumpah dan dijamin oleh Keluarga Penuh Kasih.

Tidak ada prajurit atau penduduk lain di Norland yang berani melanggar kesucian perjanjian tersebut, agar tidak menimbulkan murka Holy Sophia."
hint_unavailable_must_be_neighbore,"Di Luar Jangkauan Pengaruh
Batas wilayah provinsi atau kerajaan bawahan Anda harus bersebelahan dengan batas objek ini."
hint_your_enemies_too_strength.defence_alliance,"Lawan Anda Terlalu Kuat. 
Lawan Anda terlalu kuat, sehingga {soul_uuid_king} tidak ingin bergabung dengan aliansi Anda."
hint_unavailable_strength,"Anda Terlalu Lemah.
Kekuatan <hint=hint_army_power>tentara</hint> Anda lebih rendah daripada tentara lord ini. Dia tidak menghormati Anda."
hint_unavailable_many_guests,"Terlalu Banyak Tamu
Anda sudah memiliki terlalu banyak tamu dari provinsi ini."
hint_action_unavailable_own_town_wolves_around,"Fleshwolf di Sekitar Kota Kita
Selama kota kita dikelilingi oleh kawanan Fleshwolf, tidak ada yang bisa masuk atau keluar. 
Tentara kita harus menghadapi mereka, atau kita harus menunggu hingga kawanan itu bubar."
hint_action_unavailable_other_town_wolves_around,"Fleshwolf di Sekitar Kota Ini
Selama kota ini dikelilingi oleh kawanan Fleshwolf, tidak ada yang bisa masuk atau keluar.
Tentara seseorang harus menghadapi mereka, atau kita harus menunggu hingga kawanan itu bubar untuk berinteraksi dengan provinsi ini."
hint_unavailable_migration_already_increased,"Migrasi sudah ditingkatkan
Hanya mungkin untuk meningkatkannya lagi setelah {days} hari."
hint_unavailable_migration_already_decreased,"Migrasi sudah diturunkan
Hanya mungkin untuk menurunkannya lagi setelah {days} hari."
hint_actor_unavailable_need_male,"Tidak cocok untuk tugas ini
Diperlukan seorang lord dengan <b>jenis kelamin pria</b>."
hint_actor_unavailable_need_female,"Tidak cocok untuk tugas ini
Diperlukan seorang lord dengan <b>jenis kelamin wanita</b>."
hint_actor_unavailable_need_single,"Tidak cocok untuk tugas ini
Lord tersebut tidak boleh menikah."
hint_actor_unavailable_in_battle,"Lord dalam pertempuran
Selama lord terlibat dalam pertempuran, mereka tidak bisa dikirim pergi."
hint_actor_unavailable_in_battle_squad,"Lord dalam regu
Selama lord adalah bagian dari regu, mereka tidak bisa ditugaskan ke tugas individu."
